,Trade ID,Trade Time,Security,Bond Type,Bond Rating,Industry,Issuer,Notional ($),Price,Yield (%),Buy/Sell,Counterparty,Dealer,Execution Method,Trade Volume,Transaction Cost ($)
160,100161,2024-01-01 12:10:00,US Corp Bond,IG,A,Energy,JPMorgan,20667352,97.06,3.84,Buy,BlackRock,JP Morgan,RFQ,31575029,38326.94
161,100162,2024-01-01 12:11:00,US Corp Bond,HY,BBB,Healthcare,Amazon,45720775,83.19,11.16,Buy,Fidelity,JP Morgan,RFQ,105540975,25759.52
162,100163,2024-01-01 12:12:00,US Corp Bond,HY,A,Energy,Citi,7526126,93.94,5.08,Sell,T. Rowe Price,JP Morgan,RFQ,14673202,10302.49
163,100164,2024-01-01 12:13:00,US Corp Bond,IG,A,Utilities,Goldman Sachs,72571613,98.39,3.37,Buy,Morgan Stanley,Citi,Voice,85780000,56108.5
164,100165,2024-01-01 12:14:00,US Corp Bond,IG,B,Utilities,Vanguard,10873767,104.57,4.27,Buy,Fidelity,Barclays,Voice,14863052,13075.49
165,100166,2024-01-01 12:15:00,US Corp Bond,HY,AA,Utilities,Amazon,46685667,93.07,11.92,Sell,BlackRock,Barclays,RFQ,112498089,20806.55
166,100167,2024-01-01 12:16:00,US Corp Bond,IG,A,Consumer Goods,BlackRock,55058161,96.47,5.24,Buy,T. Rowe Price,Morgan Stanley,RFQ,92359825,13574.3
167,100168,2024-01-01 12:17:00,US Corp Bond,IG,A,Healthcare,Goldman Sachs,69668011,99.87,3.41,Sell,BlackRock,Barclays,Voice,103243746,110726.96
168,100169,2024-01-01 12:18:00,US Corp Bond,IG,A,Consumer Goods,Tesla,69285355,99.09,4.84,Sell,T. Rowe Price,JP Morgan,RFQ,95409235,79417.05
169,100170,2024-01-01 12:19:00,US Corp Bond,IG,A,Energy,Goldman Sachs,75499593,107.16,3.08,Buy,Wellington,Barclays,RFQ,141887838,38275.16
170,100171,2024-01-01 12:20:00,US Corp Bond,HY,A,Energy,Amazon,3537531,99.74,5.35,Buy,Morgan Stanley,Morgan Stanley,Voice,8686061,5551.76
171,100172,2024-01-01 12:21:00,US Corp Bond,IG,AA,Technology,Amazon,68260033,95.96,3.27,Sell,Morgan Stanley,Barclays,Voice,87913972,73280.0
172,100173,2024-01-01 12:22:00,US Corp Bond,IG,A,Consumer Goods,BlackRock,35380919,107.23,3.39,Buy,BlackRock,Barclays,RFQ,50770537,30183.93
173,100174,2024-01-01 12:23:00,US Corp Bond,IG,AA,Financials,Tesla,94296245,99.03,4.44,Sell,Fidelity,JP Morgan,RFQ,169145526,43900.67
174,100175,2024-01-01 12:24:00,US Corp Bond,HY,AA,Technology,BlackRock,43881660,87.64,6.9,Buy,BlackRock,Barclays,RFQ,61495307,19106.08
175,100176,2024-01-01 12:25:00,US Corp Bond,IG,AAA,Consumer Goods,Amazon,58876711,103.12,5.93,Buy,Wellington,Citi,Voice,147147132,65256.11
176,100177,2024-01-01 12:26:00,US Corp Bond,HY,BBB,Utilities,JPMorgan,3260648,82.99,7.11,Sell,Fidelity,Morgan Stanley,Voice,5455342,554.88
177,100178,2024-01-01 12:27:00,US Corp Bond,IG,A,Healthcare,BlackRock,62968405,98.82,3.01,Sell,BlackRock,Morgan Stanley,Voice,108102575,121096.83
178,100179,2024-01-01 12:28:00,US Corp Bond,EM,BBB,Consumer Goods,Microsoft,4882052,97.18,5.59,Buy,T. Rowe Price,Morgan Stanley,RFQ,6868452,7288.88
179,100180,2024-01-01 12:29:00,US Corp Bond,IG,BBB,Healthcare,Goldman Sachs,88425736,98.88,3.2,Buy,T. Rowe Price,Barclays,Voice,195787806,261120.19
180,100181,2024-01-01 12:30:00,US Corp Bond,IG,BBB,Healthcare,Amazon,67025643,103.65,5.62,Sell,Morgan Stanley,Citi,RFQ,117378076,30543.81
181,100182,2024-01-01 12:31:00,US Corp Bond,IG,A,Energy,JPMorgan,15454276,98.26,5.4,Buy,Wellington,Morgan Stanley,Voice,31028964,29847.71
182,100183,2024-01-01 12:32:00,US Corp Bond,EM,A,Financials,JPMorgan,37026747,100.11,3.36,Buy,BlackRock,Goldman Sachs,RFQ,49759276,55271.36
183,100184,2024-01-01 12:33:00,US Corp Bond,HY,A,Consumer Goods,Vanguard,27818620,85.68,10.84,Buy,BlackRock,JP Morgan,Voice,35637042,33855.81
184,100185,2024-01-01 12:34:00,US Corp Bond,IG,BBB,Financials,Goldman Sachs,56565839,96.75,5.23,Sell,T. Rowe Price,Goldman Sachs,RFQ,106634158,63773.24
185,100186,2024-01-01 12:35:00,US Corp Bond,HY,A,Healthcare,Goldman Sachs,8586128,84.43,8.53,Buy,T. Rowe Price,Goldman Sachs,Voice,11584199,6446.89
186,100187,2024-01-01 12:36:00,US Corp Bond,HY,BB,Energy,Tesla,16884647,94.92,10.83,Buy,T. Rowe Price,Morgan Stanley,RFQ,30752674,9031.97
187,100188,2024-01-01 12:37:00,US Corp Bond,IG,BB,Financials,BlackRock,37571927,102.25,5.63,Buy,T. Rowe Price,Goldman Sachs,RFQ,93888068,137075.37
188,100189,2024-01-01 12:38:00,US Corp Bond,IG,AA,Technology,Citi,86523052,100.45,3.6,Sell,Vanguard,Goldman Sachs,RFQ,148686733,37972.54
189,100190,2024-01-01 12:39:00,US Corp Bond,IG,AA,Healthcare,BlackRock,72780861,98.68,4.83,Sell,Fidelity,Citi,RFQ,82602467,87181.87
190,100191,2024-01-01 12:40:00,US Corp Bond,IG,BBB,Technology,Goldman Sachs,31561355,102.25,4.25,Buy,Vanguard,JP Morgan,RFQ,62744671,84052.65
191,100192,2024-01-01 12:41:00,US Corp Bond,HY,A,Utilities,BlackRock,10503365,89.83,9.6,Sell,Morgan Stanley,Barclays,RFQ,15360699,20894.11
192,100193,2024-01-01 12:42:00,US Corp Bond,EM,AAA,Financials,Goldman Sachs,21863416,95.84,4.61,Sell,Fidelity,Morgan Stanley,RFQ,52843245,73669.7
193,100194,2024-01-01 12:43:00,US Corp Bond,HY,BB,Financials,Amazon,26798203,82.65,5.36,Buy,Wellington,Morgan Stanley,RFQ,38248354,39155.69
194,100195,2024-01-01 12:44:00,US Corp Bond,IG,AA,Financials,JPMorgan,31627183,107.31,3.67,Buy,Fidelity,Goldman Sachs,RFQ,76086090,21506.25
195,100196,2024-01-01 12:45:00,US Corp Bond,IG,B,Utilities,BlackRock,43985005,101.72,4.62,Sell,T. Rowe Price,Barclays,RFQ,49508884,40991.47
196,100197,2024-01-01 12:46:00,US Corp Bond,HY,BBB,Consumer Goods,Amazon,21718504,81.27,11.22,Buy,BlackRock,Barclays,RFQ,53638975,38283.21
197,100198,2024-01-01 12:47:00,US Corp Bond,HY,BBB,Healthcare,BlackRock,25738138,82.51,9.55,Buy,BlackRock,Barclays,Voice,38165044,39706.63
198,100199,2024-01-01 12:48:00,US Corp Bond,HY,AA,Healthcare,Goldman Sachs,31773715,85.22,6.52,Buy,BlackRock,Morgan Stanley,RFQ,69720600,51729.23
199,100200,2024-01-01 12:49:00,US Corp Bond,HY,AA,Healthcare,Amazon,38412695,94.99,11.37,Buy,Fidelity,Morgan Stanley,RFQ,67331592,84234.92
200,100201,2024-01-01 12:50:00,US Corp Bond,HY,A,Consumer Goods,Goldman Sachs,45417701,80.96,6.71,Sell,BlackRock,Citi,RFQ,73516010,49757.96
201,100202,2024-01-01 12:51:00,US Corp Bond,IG,AA,Financials,Tesla,58835450,95.27,3.35,Sell,BlackRock,Morgan Stanley,Voice,143628950,165930.56
202,100203,2024-01-01 12:52:00,US Corp Bond,IG,A,Financials,BlackRock,96892591,95.61,3.54,Buy,T. Rowe Price,Morgan Stanley,RFQ,234340896,335596.04
203,100204,2024-01-01 12:53:00,US Corp Bond,HY,A,Utilities,Vanguard,45948320,86.4,5.68,Buy,Vanguard,Citi,Voice,89397539,99915.08
204,100205,2024-01-01 12:54:00,US Corp Bond,HY,AA,Technology,Microsoft,13432585,84.96,10.27,Sell,BlackRock,Morgan Stanley,RFQ,32439523,37888.85
205,100206,2024-01-01 12:55:00,US Corp Bond,IG,AA,Consumer Goods,Goldman Sachs,67070082,97.15,4.59,Buy,Vanguard,Goldman Sachs,Voice,147829130,161911.8
206,100207,2024-01-01 12:56:00,US Corp Bond,IG,BBB,Energy,Vanguard,90790034,98.82,4.9,Buy,Morgan Stanley,Goldman Sachs,Voice,146051478,186464.21
207,100208,2024-01-01 12:57:00,US Corp Bond,HY,AA,Consumer Goods,JPMorgan,12296883,81.87,6.5,Buy,Fidelity,Citi,RFQ,28951783,14719.02
208,100209,2024-01-01 12:58:00,US Corp Bond,IG,AAA,Utilities,JPMorgan,84774528,102.94,5.4,Sell,Vanguard,Citi,RFQ,135827486,202239.42
209,100210,2024-01-01 12:59:00,US Corp Bond,IG,BBB,Technology,Microsoft,73168021,96.83,5.63,Buy,T. Rowe Price,Goldman Sachs,Voice,177406802,215400.52
210,100211,2024-01-01 13:00:00,US Corp Bond,IG,CCC,Technology,Vanguard,16862162,108.64,4.56,Buy,Fidelity,Barclays,Voice,30727864,35677.27
211,100212,2024-01-01 13:01:00,US Corp Bond,HY,A,Technology,Citi,32586388,88.75,7.85,Buy,Fidelity,Morgan Stanley,RFQ,69547306,15670.24
212,100213,2024-01-01 13:02:00,US Corp Bond,HY,AA,Financials,JPMorgan,26776186,99.0,6.04,Buy,Wellington,JP Morgan,Voice,53333422,30205.88
213,100214,2024-01-01 13:03:00,US Corp Bond,IG,A,Energy,Vanguard,44022226,98.85,4.95,Buy,Vanguard,JP Morgan,Voice,93634536,42583.37
214,100215,2024-01-01 13:04:00,US Corp Bond,HY,B,Technology,Tesla,12205467,81.4,8.65,Sell,BlackRock,Citi,RFQ,16511151,4238.53
215,100216,2024-01-01 13:05:00,US Corp Bond,IG,BBB,Healthcare,Tesla,67343846,109.58,5.05,Buy,T. Rowe Price,JP Morgan,RFQ,157916213,217858.75
216,100217,2024-01-01 13:06:00,US Corp Bond,IG,BBB,Financials,JPMorgan,27492927,102.26,5.79,Sell,T. Rowe Price,Barclays,RFQ,61894911,59055.1
217,100218,2024-01-01 13:07:00,US Corp Bond,HY,A,Energy,Amazon,40542607,82.89,6.24,Sell,Wellington,JP Morgan,RFQ,80409614,109013.07
218,100219,2024-01-01 13:08:00,US Corp Bond,HY,A,Healthcare,Vanguard,47360125,88.2,9.11,Buy,Vanguard,Goldman Sachs,RFQ,66142762,55911.98
219,100220,2024-01-01 13:09:00,US Corp Bond,HY,AAA,Energy,Vanguard,30575105,93.39,10.55,Buy,T. Rowe Price,Citi,Voice,58160604,79973.51
220,100221,2024-01-01 13:10:00,US Corp Bond,HY,BBB,Utilities,Microsoft,40034631,84.86,6.01,Buy,Vanguard,JP Morgan,Voice,68479705,95635.67
221,100222,2024-01-01 13:11:00,US Corp Bond,IG,BBB,Energy,Microsoft,96961767,95.77,3.93,Buy,Morgan Stanley,Morgan Stanley,RFQ,109100232,110562.44
222,100223,2024-01-01 13:12:00,US Corp Bond,IG,CCC,Healthcare,Vanguard,38215323,102.61,3.37,Buy,BlackRock,Citi,RFQ,91427896,73268.29
223,100224,2024-01-01 13:13:00,US Corp Bond,IG,AA,Consumer Goods,Microsoft,77249335,98.81,4.63,Buy,Morgan Stanley,Barclays,Voice,168158926,68992.92
224,100225,2024-01-01 13:14:00,US Corp Bond,IG,AAA,Energy,Citi,63827433,100.42,3.35,Buy,Fidelity,Goldman Sachs,Voice,150420165,207539.28
225,100226,2024-01-01 13:15:00,US Corp Bond,IG,A,Consumer Goods,JPMorgan,29406276,106.36,4.38,Buy,BlackRock,JP Morgan,RFQ,57176938,68129.25
226,100227,2024-01-01 13:16:00,US Corp Bond,EM,BBB,Energy,Citi,23090262,105.25,4.01,Buy,Morgan Stanley,Goldman Sachs,RFQ,36143510,20591.18
227,100228,2024-01-01 13:17:00,US Corp Bond,IG,BBB,Utilities,Vanguard,9719032,101.6,4.43,Buy,Morgan Stanley,Barclays,Voice,16672334,17243.76
228,100229,2024-01-01 13:18:00,US Corp Bond,HY,AA,Healthcare,Goldman Sachs,14091899,97.01,8.05,Sell,BlackRock,JP Morgan,RFQ,31861559,30445.06
229,100230,2024-01-01 13:19:00,US Corp Bond,HY,AA,Energy,Vanguard,4702682,87.56,10.09,Buy,Vanguard,Citi,RFQ,6485609,1625.38
230,100231,2024-01-01 13:20:00,US Corp Bond,HY,A,Technology,Goldman Sachs,38013432,87.27,11.0,Buy,Fidelity,Citi,Voice,49876424,70005.14
231,100232,2024-01-01 13:21:00,US Corp Bond,IG,A,Utilities,Tesla,20150000,109.23,3.31,Buy,Wellington,Morgan Stanley,RFQ,24998285,2707.23
232,100233,2024-01-01 13:22:00,US Corp Bond,IG,BB,Technology,Goldman Sachs,90042880,107.71,4.94,Sell,T. Rowe Price,Barclays,Voice,111584676,140528.12
233,100234,2024-01-01 13:23:00,US Corp Bond,IG,A,Utilities,Tesla,32335536,96.83,5.34,Sell,Wellington,JP Morgan,Voice,57597481,46999.64
234,100235,2024-01-01 13:24:00,US Corp Bond,IG,BBB,Utilities,Microsoft,11938931,96.82,4.27,Sell,Wellington,Goldman Sachs,RFQ,25438595,31951.71
235,100236,2024-01-01 13:25:00,US Corp Bond,HY,A,Energy,JPMorgan,26298838,92.71,11.67,Buy,Fidelity,Goldman Sachs,RFQ,61711676,54179.9
236,100237,2024-01-01 13:26:00,US Corp Bond,IG,BBB,Healthcare,Amazon,84577231,104.86,4.34,Sell,BlackRock,JP Morgan,RFQ,160279517,50416.41
237,100238,2024-01-01 13:27:00,US Corp Bond,IG,A,Healthcare,Amazon,88668514,104.25,3.6,Buy,BlackRock,Barclays,RFQ,159133563,121445.77
238,100239,2024-01-01 13:28:00,US Corp Bond,HY,BB,Financials,Citi,21600344,88.32,9.95,Buy,BlackRock,Barclays,RFQ,35469666,47187.17
239,100240,2024-01-01 13:29:00,US Corp Bond,IG,AA,Healthcare,Citi,86323888,98.47,5.1,Sell,Wellington,Goldman Sachs,Voice,131293679,55327.2
240,100241,2024-01-01 13:30:00,US Corp Bond,EM,A,Consumer Goods,Tesla,1488256,97.58,3.75,Buy,Vanguard,JP Morgan,Voice,1706951,456.89
241,100242,2024-01-01 13:31:00,US Corp Bond,EM,AA,Energy,Tesla,20609445,108.71,5.13,Sell,Morgan Stanley,JP Morgan,RFQ,43758636,29768.09
242,100243,2024-01-01 13:32:00,US Corp Bond,EM,A,Technology,Vanguard,17810889,105.83,5.58,Sell,Wellington,Goldman Sachs,Voice,21357782,26385.44
243,100244,2024-01-01 13:33:00,US Corp Bond,IG,A,Healthcare,BlackRock,97093756,105.68,5.75,Sell,Fidelity,JP Morgan,Voice,209850373,228265.39
244,100245,2024-01-01 13:34:00,US Corp Bond,IG,AA,Technology,Tesla,25986446,100.03,3.52,Buy,BlackRock,JP Morgan,Voice,54552325,81580.01
245,100246,2024-01-01 13:35:00,US Corp Bond,EM,CCC,Financials,Goldman Sachs,25009577,104.42,3.5,Buy,Morgan Stanley,Citi,Voice,62085918,82723.56
246,100247,2024-01-01 13:36:00,US Corp Bond,IG,AA,Energy,JPMorgan,65877950,105.9,5.61,Buy,BlackRock,Citi,RFQ,74308405,25259.58
247,100248,2024-01-01 13:37:00,US Corp Bond,EM,BBB,Healthcare,Microsoft,27560547,104.0,5.05,Buy,BlackRock,Morgan Stanley,RFQ,39686921,47748.09
248,100249,2024-01-01 13:38:00,US Corp Bond,EM,CCC,Technology,Citi,10000871,106.04,3.39,Sell,BlackRock,Morgan Stanley,RFQ,12152950,13433.59
249,100250,2024-01-01 13:39:00,US Corp Bond,HY,AAA,Utilities,Goldman Sachs,41760058,85.07,7.54,Buy,T. Rowe Price,Barclays,Voice,100475556,37541.04
250,100251,2024-01-01 13:40:00,US Corp Bond,IG,BBB,Healthcare,Citi,9452166,109.73,5.28,Sell,Vanguard,Citi,RFQ,17198972,20509.2
251,100252,2024-01-01 13:41:00,US Corp Bond,IG,AA,Financials,JPMorgan,7560504,102.38,3.6,Buy,Morgan Stanley,Citi,Voice,18432254,8103.76
252,100253,2024-01-01 13:42:00,US Corp Bond,HY,AAA,Utilities,Microsoft,21779749,87.38,6.08,Sell,Wellington,Citi,Voice,28694640,21168.25
253,100254,2024-01-01 13:43:00,US Corp Bond,IG,A,Technology,Goldman Sachs,81903485,97.45,5.6,Sell,Vanguard,Citi,RFQ,127930904,62475.2
254,100255,2024-01-01 13:44:00,US Corp Bond,IG,B,Technology,Citi,90942113,109.46,4.78,Buy,T. Rowe Price,Barclays,Voice,181380622,132724.22
255,100256,2024-01-01 13:45:00,US Corp Bond,IG,AAA,Energy,Tesla,95107160,102.04,5.33,Sell,Fidelity,Goldman Sachs,Voice,141289269,73858.08
256,100257,2024-01-01 13:46:00,US Corp Bond,EM,A,Energy,Microsoft,47966203,96.81,3.45,Buy,T. Rowe Price,Barclays,RFQ,114667088,117280.36
257,100258,2024-01-01 13:47:00,US Corp Bond,HY,A,Technology,BlackRock,38126340,87.29,10.72,Buy,Fidelity,Goldman Sachs,RFQ,65360148,79932.48
258,100259,2024-01-01 13:48:00,US Corp Bond,IG,BB,Utilities,Tesla,88109498,95.43,5.32,Sell,T. Rowe Price,Morgan Stanley,RFQ,172634535,21761.59
259,100260,2024-01-01 13:49:00,US Corp Bond,IG,AAA,Energy,Amazon,21955201,98.4,4.33,Buy,Wellington,Citi,Voice,34939167,23185.87
260,100261,2024-01-01 13:50:00,US Corp Bond,HY,BBB,Technology,Citi,26013317,91.43,6.0,Sell,Morgan Stanley,Goldman Sachs,Voice,36220642,10997.67
261,100262,2024-01-01 13:51:00,US Corp Bond,EM,BBB,Utilities,Vanguard,42993956,99.93,3.87,Buy,Wellington,Barclays,RFQ,95336987,12118.7
262,100263,2024-01-01 13:52:00,US Corp Bond,IG,BBB,Consumer Goods,Goldman Sachs,93165359,98.75,4.87,Sell,Vanguard,Goldman Sachs,RFQ,205904746,304003.68
263,100264,2024-01-01 13:53:00,US Corp Bond,IG,B,Healthcare,BlackRock,55295653,105.01,3.12,Sell,Morgan Stanley,JP Morgan,RFQ,123949221,129308.41
264,100265,2024-01-01 13:54:00,US Corp Bond,HY,BB,Consumer Goods,Goldman Sachs,22194436,95.15,5.79,Buy,Fidelity,Morgan Stanley,RFQ,34671008,25421.5
265,100266,2024-01-01 13:55:00,US Corp Bond,HY,AAA,Consumer Goods,Vanguard,24311750,90.68,5.48,Buy,Morgan Stanley,Morgan Stanley,RFQ,55818429,39262.91
266,100267,2024-01-01 13:56:00,US Corp Bond,HY,A,Healthcare,Vanguard,14908989,83.32,10.14,Sell,Morgan Stanley,Citi,RFQ,23058916,29451.49
267,100268,2024-01-01 13:57:00,US Corp Bond,HY,A,Technology,Vanguard,24591236,97.31,5.56,Buy,Morgan Stanley,Citi,RFQ,39483627,35497.4
268,100269,2024-01-01 13:58:00,US Corp Bond,IG,A,Technology,Citi,67347449,109.78,3.64,Sell,Wellington,Barclays,RFQ,102314952,117520.56
269,100270,2024-01-01 13:59:00,US Corp Bond,IG,A,Energy,Tesla,19208394,106.25,4.79,Buy,BlackRock,Goldman Sachs,Voice,32710919,45422.05
270,100271,2024-01-01 14:00:00,US Corp Bond,HY,A,Financials,Citi,43528885,93.96,6.29,Sell,Vanguard,JP Morgan,RFQ,49499895,66180.95
271,100272,2024-01-01 14:01:00,US Corp Bond,HY,A,Technology,Tesla,36599024,85.08,10.91,Buy,Morgan Stanley,Morgan Stanley,Voice,53100975,12371.11
272,100273,2024-01-01 14:02:00,US Corp Bond,HY,CCC,Healthcare,BlackRock,48176658,89.19,11.67,Sell,Morgan Stanley,Goldman Sachs,RFQ,70210948,54790.45
273,100274,2024-01-01 14:03:00,US Corp Bond,EM,AAA,Financials,Vanguard,22791974,97.89,3.02,Buy,Wellington,JP Morgan,RFQ,52256953,51571.68
274,100275,2024-01-01 14:04:00,US Corp Bond,IG,B,Healthcare,Amazon,20049493,98.41,5.95,Buy,Vanguard,Goldman Sachs,Voice,41538771,31092.58
275,100276,2024-01-01 14:05:00,US Corp Bond,IG,A,Healthcare,Tesla,58775213,100.38,4.95,Sell,Vanguard,Citi,Voice,86275468,43677.42
276,100277,2024-01-01 14:06:00,US Corp Bond,HY,BBB,Healthcare,JPMorgan,19958642,94.75,6.25,Sell,Fidelity,Morgan Stanley,RFQ,32087906,44378.32
277,100278,2024-01-01 14:07:00,US Corp Bond,HY,BB,Financials,Amazon,31593393,84.8,9.58,Sell,Vanguard,JP Morgan,RFQ,77331870,105022.86
278,100279,2024-01-01 14:08:00,US Corp Bond,HY,A,Consumer Goods,JPMorgan,33130519,94.77,6.26,Sell,Vanguard,Citi,RFQ,64120032,81983.34
279,100280,2024-01-01 14:09:00,US Corp Bond,HY,A,Utilities,Tesla,37263372,97.31,5.21,Sell,Morgan Stanley,Barclays,RFQ,77473209,108984.35
280,100281,2024-01-01 14:10:00,US Corp Bond,HY,A,Healthcare,Amazon,20781659,90.73,8.21,Sell,BlackRock,Barclays,Voice,51111158,58279.24
281,100282,2024-01-01 14:11:00,US Corp Bond,IG,A,Energy,Amazon,36101526,103.19,4.83,Buy,Morgan Stanley,Citi,RFQ,73048105,47169.34
282,100283,2024-01-01 14:12:00,US Corp Bond,IG,B,Technology,BlackRock,29014202,99.1,4.09,Buy,T. Rowe Price,JP Morgan,RFQ,48161823,38373.39
283,100284,2024-01-01 14:13:00,US Corp Bond,IG,BB,Utilities,Goldman Sachs,58849134,99.97,5.88,Sell,Wellington,JP Morgan,RFQ,96289953,120710.43
284,100285,2024-01-01 14:14:00,US Corp Bond,IG,AA,Technology,Citi,43092212,95.12,3.28,Buy,Vanguard,Morgan Stanley,Voice,54160237,74459.25
285,100286,2024-01-01 14:15:00,US Corp Bond,IG,AA,Technology,Microsoft,21447109,102.97,3.38,Sell,BlackRock,Citi,RFQ,26623540,27652.28
286,100287,2024-01-01 14:16:00,US Corp Bond,IG,A,Financials,Vanguard,81925929,105.45,5.57,Buy,Morgan Stanley,Barclays,RFQ,133459860,121929.0
287,100288,2024-01-01 14:17:00,US Corp Bond,IG,AAA,Energy,Tesla,31260120,108.91,3.75,Sell,T. Rowe Price,Citi,RFQ,52734372,71185.27
288,100289,2024-01-01 14:18:00,US Corp Bond,IG,BBB,Energy,BlackRock,95844940,97.96,3.39,Sell,Fidelity,Goldman Sachs,RFQ,193578810,222619.31
289,100290,2024-01-01 14:19:00,US Corp Bond,IG,AA,Utilities,Microsoft,35089268,108.79,4.16,Buy,Wellington,JP Morgan,RFQ,61232676,84410.83
290,100291,2024-01-01 14:20:00,US Corp Bond,IG,A,Energy,Amazon,29995569,100.42,3.51,Sell,T. Rowe Price,Goldman Sachs,Voice,63508438,84858.25
291,100292,2024-01-01 14:21:00,US Corp Bond,IG,AAA,Energy,Citi,93081694,107.04,4.51,Buy,Wellington,Barclays,RFQ,115459952,64694.94
292,100293,2024-01-01 14:22:00,US Corp Bond,HY,A,Energy,Goldman Sachs,25938202,97.86,5.57,Buy,T. Rowe Price,JP Morgan,Voice,39998657,11332.56
293,100294,2024-01-01 14:23:00,US Corp Bond,IG,BBB,Utilities,BlackRock,27728693,109.42,5.27,Buy,Wellington,Barclays,Voice,65584257,71029.29
294,100295,2024-01-01 14:24:00,US Corp Bond,IG,A,Consumer Goods,Goldman Sachs,7512208,99.88,3.91,Buy,Morgan Stanley,Barclays,RFQ,8724131,12277.33
295,100296,2024-01-01 14:25:00,US Corp Bond,IG,CCC,Energy,JPMorgan,85450742,98.91,5.07,Buy,BlackRock,Barclays,RFQ,172652281,237100.03
296,100297,2024-01-01 14:26:00,US Corp Bond,HY,BB,Energy,Citi,4994070,92.28,10.07,Buy,BlackRock,Morgan Stanley,Voice,9367773,13002.36
297,100298,2024-01-01 14:27:00,US Corp Bond,IG,A,Financials,Citi,32945348,103.32,3.02,Buy,Vanguard,Barclays,RFQ,39024193,51492.86
298,100299,2024-01-01 14:28:00,US Corp Bond,HY,AAA,Financials,Goldman Sachs,22142549,88.45,11.37,Buy,BlackRock,Barclays,Voice,28437928,20295.52
299,100300,2024-01-01 14:29:00,US Corp Bond,IG,BB,Energy,JPMorgan,62529506,105.38,4.5,Buy,Fidelity,Goldman Sachs,RFQ,93915279,132531.36
300,100301,2024-01-01 14:30:00,US Corp Bond,IG,B,Consumer Goods,Microsoft,71483303,96.75,4.18,Buy,T. Rowe Price,Goldman Sachs,RFQ,88843565,88130.08
301,100302,2024-01-01 14:31:00,US Corp Bond,IG,BB,Energy,Vanguard,80061219,104.18,3.63,Sell,Wellington,Goldman Sachs,RFQ,129524588,163518.78
302,100303,2024-01-01 14:32:00,US Corp Bond,IG,AA,Energy,Tesla,58905713,97.52,3.37,Buy,Morgan Stanley,JP Morgan,Voice,120074100,62287.68
303,100304,2024-01-01 14:33:00,US Corp Bond,HY,CCC,Energy,Amazon,10904981,81.96,9.07,Buy,Wellington,Morgan Stanley,Voice,23190271,18552.8
304,100305,2024-01-01 14:34:00,US Corp Bond,HY,AA,Healthcare,JPMorgan,43396030,80.45,9.27,Sell,Wellington,JP Morgan,Voice,70026882,18520.2
305,100306,2024-01-01 14:35:00,US Corp Bond,EM,BBB,Consumer Goods,BlackRock,3807958,106.56,4.41,Sell,Fidelity,Morgan Stanley,Voice,8892081,2808.72
306,100307,2024-01-01 14:36:00,US Corp Bond,IG,B,Technology,Goldman Sachs,93310858,105.42,3.61,Sell,T. Rowe Price,Morgan Stanley,Voice,216883376,266798.37
307,100308,2024-01-01 14:37:00,US Corp Bond,IG,AA,Energy,Citi,20427044,96.16,3.44,Sell,Wellington,Citi,RFQ,26572172,37772.51
308,100309,2024-01-01 14:38:00,US Corp Bond,HY,B,Technology,BlackRock,33690539,87.44,6.98,Buy,Wellington,Citi,Voice,68842447,57740.55
309,100310,2024-01-01 14:39:00,US Corp Bond,IG,A,Consumer Goods,Citi,99291191,100.33,3.95,Buy,Fidelity,Citi,Voice,146402273,114210.33
310,100311,2024-01-01 14:40:00,US Corp Bond,IG,CCC,Energy,JPMorgan,45687410,109.0,4.39,Buy,Fidelity,Morgan Stanley,RFQ,88239015,125218.17
311,100312,2024-01-01 14:41:00,US Corp Bond,IG,AA,Technology,Citi,51271299,99.96,4.48,Sell,BlackRock,Morgan Stanley,RFQ,83392730,105382.99
312,100313,2024-01-01 14:42:00,US Corp Bond,IG,CCC,Utilities,Amazon,27748027,107.21,4.51,Sell,T. Rowe Price,JP Morgan,Voice,52601856,18714.22
313,100314,2024-01-01 14:43:00,US Corp Bond,EM,AAA,Technology,Microsoft,38436056,96.56,3.4,Buy,Wellington,Morgan Stanley,RFQ,76073033,12063.49
314,100315,2024-01-01 14:44:00,US Corp Bond,HY,BBB,Consumer Goods,Citi,20727136,98.76,10.36,Sell,T. Rowe Price,Barclays,RFQ,27178364,38872.5
315,100316,2024-01-01 14:45:00,US Corp Bond,HY,A,Energy,Amazon,30193824,90.62,9.43,Buy,Vanguard,Barclays,RFQ,54467904,46652.0
316,100317,2024-01-01 14:46:00,US Corp Bond,IG,A,Healthcare,Citi,75485643,103.14,3.24,Sell,Vanguard,Morgan Stanley,RFQ,100395334,100890.39
317,100318,2024-01-01 14:47:00,US Corp Bond,IG,AA,Consumer Goods,Citi,27944223,106.5,5.5,Sell,Vanguard,Barclays,RFQ,37798610,31873.96
318,100319,2024-01-01 14:48:00,US Corp Bond,IG,BBB,Healthcare,Microsoft,72768297,105.85,3.29,Buy,T. Rowe Price,Morgan Stanley,RFQ,155938185,176845.7
319,100320,2024-01-01 14:49:00,US Corp Bond,IG,AA,Energy,Amazon,11917874,102.15,3.68,Buy,Fidelity,Citi,RFQ,28356471,38467.33
320,100321,2024-01-01 14:50:00,US Corp Bond,IG,A,Technology,Amazon,28157220,107.98,4.91,Buy,Wellington,Morgan Stanley,RFQ,48367317,72130.17
